,1,2,3,4,5,6,7,8,9,10
1954,2.45,4,3.84,2.8,4.25,0,1,1,0,1
1955,2.46,4,3.8,2.8,4.25,0,1,1,0,1
1956,2.45,4.04,3.8,2.8,4.25,0,1,1,0,1
1957,2.47,4,3.8,2.8,4.25,0,1,1,0,1
1958,2.45,4,3.84,2.8,4.25,0,1,1,0,1
1959,2.5,4,3.8,2.8,4.25,0,1,1,0,1
1960,2.45,4.03,3.8,2.8,4.25,0,1,1,0,1
1961,2.45,4,3.8,2.82,4.25,0,1,1,0,1
1962,2.45,4,3.8,2.84,4.25,0,1,1,0,1
1963,2.45,4.01,3.8,2.8,4.25,0,1,1,0,1
1964,2.45,4,3.8,2.8,4.3,0,1,1,0,1
1965,2.5,4,3.8,2.8,4.25,0,1,1,0,1
1966,2.45,4.04,3.8,2.8,4.25,0,1,1,0,1
1967,2.45,4.03,3.8,2.8,4.25,0,1,1,0,1
1968,2.45,4,3.8,2.85,4.25,0,1,1,0,1
1969,2.45,4.03,3.8,2.8,4.25,0,1,1,0,1
1970,2.45,4,3.8,2.85,4.25,0,1,1,0,1
1971,2.5,4,3.8,2.8,4.25,0,1,1,0,1
1972,2.45,4.04,3.8,2.8,4.25,0,1,1,0,1
1973,2.5,4,3.8,2.8,4.25,0,1,1,0,1
1974,2.45,4.02,3.8,2.8,4.25,0,1,1,0,1
1975,2.45,4,3.8,2.8,4.29,0,1,1,0,1
1976,2.46,4,3.8,2.8,4.25,0,1,1,0,1
1977,2.45,4,3.81,2.8,4.25,0,1,1,0,1
1978,2.45,4,3.8,2.8,4.29,0,1,1,0,1
1979,2.46,4,3.8,2.8,4.25,0,1,1,0,1
1980,2.5,4,3.8,2.8,4.25,0,1,1,0,1
1981,2.45,4,3.81,2.8,4.25,0,1,1,0,1
1982,2.5,4,3.8,2.8,4.25,0,1,1,0,1
1983,2.5,4,3.8,2.8,4.25,0,1,1,0,1
1984,2.45,4,3.8,2.8,4.3,0,1,1,0,1
1985,2.5,4,3.8,2.8,4.25,0,1,1,0,1
1986,2.45,4,3.8,2.8,4.29,0,1,1,0,1
1987,2.47,4,3.8,2.8,4.25,0,1,1,0,1
1988,2.45,4,3.8,2.8,4.28,0,1,1,0,1
1989,2.45,4.04,3.8,2.8,4.25,0,1,1,0,1
1990,2.45,4,3.8,2.8,4.27,0,1,1,0,1
1991,2.45,4.03,3.8,2.8,4.25,0,1,1,0,1
1992,2.45,4,3.83,2.8,4.25,0,1,1,0,1
1993,2.45,4,3.8,2.8,4.29,0,1,1,0,1
1994,2.45,4,3.8,2.8,4.27,0,1,1,0,1
1995,2.48,4,3.8,2.8,4.25,0,1,1,0,1
1996,2.45,4,3.8,2.8,4.27,0,1,1,0,1
1997,2.45,4,3.8,2.8,4.26,0,1,1,0,1
1998,2.45,4,3.83,2.8,4.25,0,1,1,0,1
1999,2.45,4,3.8,2.85,4.25,0,1,1,0,1
2000,2.45,4,3.83,2.8,4.25,0,1,1,0,1
2001,2.48,4,3.8,2.8,4.25,0,1,1,0,1
2002,2.45,4,3.81,2.8,4.25,0,1,1,0,1
2003,2.45,4.05,3.8,2.8,4.25,0,1,1,0,1
2004,2.46,4,3.8,2.8,4.25,0,1,1,0,1
2005,2.45,4.04,3.8,2.8,4.25,0,1,1,0,1
2006,2.49,4,3.8,2.8,4.25,0,1,1,0,1
2007,2.45,4,3.83,2.8,4.25,0,1,1,0,1
2008,2.5,4,3.8,2.8,4.25,0,1,1,0,1
2009,2.45,4,3.8,2.81,4.25,0,1,1,0,1
2010,2.46,4,3.8,2.8,4.25,0,1,1,0,1
2011,2.45,4,3.85,2.8,4.25,0,1,1,0,1
2012,2.45,4,3.81,2.8,4.25,0,1,1,0,1
2013,2.48,4,3.8,2.8,4.25,0,1,1,0,1
2014,2.49,4,3.8,2.8,4.25,0,1,1,0,1
2015,2.45,4,3.8,2.83,4.25,0,1,1,0,1
2016,2.45,4,3.8,2.8,4.28,0,1,1,0,1
2017,2.45,4,3.8,2.8,4.3,0,1,1,0,1
2018,2.45,4,3.8,2.83,4.25,0,1,1,0,1
2019,2.5,4,3.8,2.8,4.25,0,1,1,0,1
2020,2.47,4,3.8,2.8,4.25,0,1,1,0,1
2021,2.45,4,3.8,2.8,4.26,0,1,1,0,1
2022,2.45,4,3.81,2.8,4.25,0,1,1,0,1
2023,2.45,4,3.8,2.82,4.25,0,1,1,0,1
2024,2.45,4,3.81,2.8,4.25,0,1,1,0,1
2025,2.45,4,3.8,2.8,4.26,0,1,1,0,1
2026,2.46,4,3.8,2.8,4.25,0,1,1,0,1
2027,2.45,4,3.84,2.8,4.25,0,1,1,0,1
2028,2.45,4,3.8,2.8,4.29,0,1,1,0,1
2029,2.45,4,3.8,2.82,4.25,0,1,1,0,1
2030,2.45,4.02,3.8,2.8,4.25,0,1,1,0,1
2031,2.45,4,3.85,2.8,4.25,0,1,1,0,1
2032,2.5,4,3.8,2.8,4.25,0,1,1,0,1
2033,2.45,4,3.81,2.8,4.25,0,1,1,0,1
2034,2.45,4,3.8,2.82,4.25,0,1,1,0,1
2035,2.46,4,3.8,2.8,4.25,0,1,1,0,1
2036,2.45,4,3.83,2.8,4.25,0,1,1,0,1
2037,2.45,4,3.8,2.8,4.28,0,1,1,0,1
2038,2.45,4,3.82,2.8,4.25,0,1,1,0,1
2039,2.46,4,3.8,2.8,4.25,0,1,1,0,1
2040,2.45,4,3.84,2.8,4.25,0,1,1,0,1
2041,2.48,4,3.8,2.8,4.25,0,1,1,0,1
2042,2.45,4,3.85,2.8,4.25,0,1,1,0,1
2043,2.45,4,3.84,2.8,4.25,0,1,1,0,1
2044,2.45,4,3.8,2.81,4.25,0,1,1,0,1
2045,2.45,4,3.8,2.82,4.25,0,1,1,0,1
2046,2.45,4,3.8,2.8,4.3,0,1,1,0,1
2047,2.47,4,3.8,2.8,4.25,0,1,1,0,1
2048,2.45,4.01,3.8,2.8,4.25,0,1,1,0,1
2049,2.45,4,3.8,2.85,4.25,0,1,1,0,1
2050,2.45,4.02,3.8,2.8,4.25,0,1,1,0,1
2051,2.5,2,3,4.25,2.5,0,0,0,1,0
2052,2.53,2,3,4.25,2.5,0,0,0,1,0
2053,2.53,2,3,4.25,2.5,0,0,0,1,0
2054,2.5,2,3,4.26,2.5,0,0,0,1,0
2055,2.5,2.04,3,4.25,2.5,0,0,0,1,0
2056,2.53,2,3,4.25,2.5,0,0,0,1,0
2057,2.5,2,3,4.25,2.54,0,0,0,1,0
2058,2.5,2.02,3,4.25,2.5,0,0,0,1,0
2059,2.5,2,3.03,4.25,2.5,0,0,0,1,0
2060,2.5,2,3,4.25,2.54,0,0,0,1,0
2061,2.5,2,3,4.25,2.53,0,0,0,1,0
2062,2.5,2,3.01,4.25,2.5,0,0,0,1,0
2063,2.54,2,3,4.25,2.5,0,0,0,1,0
2064,2.5,2.01,3,4.25,2.5,0,0,0,1,0
2065,2.5,2,3.05,4.25,2.5,0,0,0,1,0
2066,2.5,2,3,4.3,2.5,0,0,0,1,0
2067,2.53,2,3,4.25,2.5,0,0,0,1,0
2068,2.9,2.65,3.45,3.45,4,0,0,0,0,1
2069,2.9,2.65,3.48,3.45,4,0,0,0,0,1
2070,2.92,2.65,3.45,3.45,4,0,0,0,0,1
2071,2.9,2.65,3.45,3.5,4,0,0,0,0,1
2072,2.9,2.65,3.5,3.45,4,0,0,0,0,1
2073,2.9,2.65,3.45,3.45,4.02,0,0,0,0,1
2074,2.9,2.65,3.5,3.45,4,0,0,0,0,1
2075,2.91,2.65,3.45,3.45,4,0,0,0,0,1
2076,2.94,2.65,3.45,3.45,4,0,0,0,0,1
2077,2.93,2.65,3.45,3.45,4,0,0,0,0,1
2078,2.9,2.65,3.45,3.47,4,0,0,0,0,1
2079,2.9,2.7,3.45,3.45,4,0,0,0,0,1
2080,2.9,2.65,3.48,3.45,4,0,0,0,0,1
2081,2.9,2.67,3.45,3.45,4,0,0,0,0,1
2082,2.9,2.65,3.49,3.45,4,0,0,0,0,1
2083,2.9,2.65,3.45,3.45,4.05,0,0,0,0,1
2084,2.9,2.65,3.48,3.45,4,0,0,0,0,1
2085,2.9,2.68,3.45,3.45,4,0,0,0,0,1
2086,2.9,2.65,3.45,3.45,4.01,0,0,0,0,1
2087,2.9,2.65,3.45,3.47,4,0,0,0,0,1
2088,2.95,2.65,3.45,3.45,4,0,0,0,0,1
2089,2.9,2.65,3.45,3.46,4,0,0,0,0,1
2090,4.33,2,4.17,3.67,4.4,1,0,1,1,1
2091,4.33,2,4.19,3.67,4.4,1,0,1,1,1
2092,4.33,2.04,4.17,3.67,4.4,1,0,1,1,1
2093,4.33,2,4.17,3.67,4.41,1,0,1,1,1
2094,4.33,2,4.17,3.67,4.43,1,0,1,1,1
2095,4.38,2,4.17,3.67,4.4,1,0,1,1,1
2096,4.33,2,4.17,3.67,4.45,1,0,1,1,1
2097,4.33,2.03,4.17,3.67,4.4,1,0,1,1,1
2098,4.33,2,4.17,3.67,4.44,1,0,1,1,1
2099,4.33,2.04,4.17,3.67,4.4,1,0,1,1,1
2100,4.33,2,4.17,3.67,4.45,1,0,1,1,1
2101,4.33,2,4.17,3.67,4.44,1,0,1,1,1
2102,4.33,2.02,4.17,3.67,4.4,1,0,1,1,1
2103,4.33,2,4.17,3.67,4.43,1,0,1,1,1
2104,4.33,2,4.17,3.67,4.43,1,0,1,1,1
2105,4.33,2,4.17,3.67,4.42,1,0,1,1,1
2106,4.38,2,4.17,3.67,4.4,1,0,1,1,1
2107,4.33,2,4.17,3.7,4.4,1,0,1,1,1
2108,4.33,2,4.17,3.71,4.4,1,0,1,1,1
2109,4.33,2,4.17,3.68,4.4,1,0,1,1,1
2110,4.33,2,4.17,3.7,4.4,1,0,1,1,1
2111,4.33,2,4.17,3.67,4.43,1,0,1,1,1
2112,4.38,2,4.17,3.67,4.4,1,0,1,1,1
2113,4.33,2,4.17,3.69,4.4,1,0,1,1,1
2114,4.33,2,4.19,3.67,4.4,1,0,1,1,1
2115,4.33,2,4.17,3.67,4.45,1,0,1,1,1
2116,4.34,2,4.17,3.67,4.4,1,0,1,1,1
2117,4.33,2,4.17,3.67,4.44,1,0,1,1,1
2118,4.33,2,4.2,3.67,4.4,1,0,1,1,1
2119,4.33,2,4.21,3.67,4.4,1,0,1,1,1
2120,4.33,2.02,4.17,3.67,4.4,1,0,1,1,1
2121,4.33,2,4.18,3.67,4.4,1,0,1,1,1
2122,4.38,2,4.17,3.67,4.4,1,0,1,1,1
2123,4.33,2,4.17,3.7,4.4,1,0,1,1,1
2124,4.33,2,4.17,3.72,4.4,1,0,1,1,1
2125,4.33,2,4.17,3.67,4.41,1,0,1,1,1
2126,4.33,2,4.2,3.67,4.4,1,0,1,1,1
2127,4.33,2,4.17,3.7,4.4,1,0,1,1,1
2128,4.33,2,4.17,3.67,4.43,1,0,1,1,1
2129,4.33,2,4.17,3.69,4.4,1,0,1,1,1
2130,4.33,2.04,4.17,3.67,4.4,1,0,1,1,1
2131,4.33,2,4.17,3.67,4.43,1,0,1,1,1
2132,4.33,2.03,4.17,3.67,4.4,1,0,1,1,1
2133,4.33,2,4.18,3.67,4.4,1,0,1,1,1
2134,4.33,2,4.17,3.72,4.4,1,0,1,1,1
2135,4.36,2,4.17,3.67,4.4,1,0,1,1,1
2136,4.33,2,4.17,3.67,4.43,1,0,1,1,1
2137,4.33,2.03,4.17,3.67,4.4,1,0,1,1,1
2138,4.33,2,4.2,3.67,4.4,1,0,1,1,1
2139,4.33,2,4.17,3.67,4.43,1,0,1,1,1
2140,4.33,2,4.17,3.67,4.42,1,0,1,1,1
2141,4.33,2,4.17,3.7,4.4,1,0,1,1,1
2142,4.33,2,4.22,3.67,4.4,1,0,1,1,1
2143,4.37,2,4.17,3.67,4.4,1,0,1,1,1
2144,4.33,2,4.17,3.71,4.4,1,0,1,1,1
2145,4.33,2.03,4.17,3.67,4.4,1,0,1,1,1
2146,4.33,2,4.17,3.67,4.41,1,0,1,1,1
2147,4.38,2,4.17,3.67,4.4,1,0,1,1,1
2148,4.35,2,4.17,3.67,4.4,1,0,1,1,1
2149,4.35,2,4.17,3.67,4.4,1,0,1,1,1
2150,4.33,2,4.17,3.67,4.43,1,0,1,1,1
2151,4.33,2,4.17,3.67,4.44,1,0,1,1,1
2152,4.33,2,4.17,3.69,4.4,1,0,1,1,1
2153,4.33,2.05,4.17,3.67,4.4,1,0,1,1,1
2154,4.35,2,4.17,3.67,4.4,1,0,1,1,1
2155,4.36,2,4.17,3.67,4.4,1,0,1,1,1
2156,4.37,2,4.17,3.67,4.4,1,0,1,1,1
2157,4.33,2,4.17,3.7,4.4,1,0,1,1,1
2158,4.34,2,4.17,3.67,4.4,1,0,1,1,1
2159,4.33,2,4.18,3.67,4.4,1,0,1,1,1
2160,4.33,2.03,4.17,3.67,4.4,1,0,1,1,1
2161,4.35,2,4.17,3.67,4.4,1,0,1,1,1
2162,4.33,2,4.17,3.69,4.4,1,0,1,1,1
2163,4.33,2,4.2,3.67,4.4,1,0,1,1,1
2164,4.33,2,4.17,3.67,4.42,1,0,1,1,1
2165,4.35,2,4.17,3.67,4.4,1,0,1,1,1
2166,4.33,2.01,4.17,3.67,4.4,1,0,1,1,1
2167,4.33,2,4.17,3.67,4.43,1,0,1,1,1
2168,4.33,2,4.17,3.67,4.41,1,0,1,1,1
2169,4.33,2.01,4.17,3.67,4.4,1,0,1,1,1
2170,4.33,2,4.19,3.67,4.4,1,0,1,1,1
2171,4.38,2,4.17,3.67,4.4,1,0,1,1,1
2172,4.33,2,4.17,3.67,4.44,1,0,1,1,1
2173,4.34,2,4.17,3.67,4.4,1,0,1,1,1
2174,4.33,2,4.17,3.67,4.43,1,0,1,1,1
2175,4.33,2,4.18,3.67,4.4,1,0,1,1,1
2176,4.33,2.03,4.17,3.67,4.4,1,0,1,1,1
2177,4.35,2,4.17,3.67,4.4,1,0,1,1,1
2178,4.33,2,4.19,3.67,4.4,1,0,1,1,1
2179,4.33,2,4.17,3.72,4.4,1,0,1,1,1
2180,4.36,2,4.17,3.67,4.4,1,0,1,1,1
2181,4.33,2.01,4.17,3.67,4.4,1,0,1,1,1
2182,4.35,2,4.17,3.67,4.4,1,0,1,1,1
2183,4.33,2,4.17,3.71,4.4,1,0,1,1,1
2184,4.33,2.01,4.17,3.67,4.4,1,0,1,1,1
2185,2.55,2.85,3.9,2.5,4.4,0,1,1,0,1
2186,2.55,2.86,3.9,2.5,4.4,0,1,1,0,1
2187,2.55,2.85,3.95,2.5,4.4,0,1,1,0,1
2188,2.55,2.85,3.9,2.52,4.4,0,1,1,0,1
2189,2.55,2.85,3.9,2.52,4.4,0,1,1,0,1
2190,2.55,2.85,3.9,2.5,4.42,0,1,1,0,1
2191,2.55,2.85,3.92,2.5,4.4,0,1,1,0,1
2192,2.55,2.85,3.91,2.5,4.4,0,1,1,0,1
2193,2.55,2.85,3.9,2.5,4.42,0,1,1,0,1
2194,2.55,2.88,3.9,2.5,4.4,0,1,1,0,1
2195,2.55,2.85,3.9,2.55,4.4,0,1,1,0,1
2196,2.55,2.85,3.91,2.5,4.4,0,1,1,0,1
2197,2.55,2.87,3.9,2.5,4.4,0,1,1,0,1
2198,2.55,2.85,3.9,2.5,4.42,0,1,1,0,1
2199,2.55,2.85,3.9,2.51,4.4,0,1,1,0,1
2200,2.55,2.85,3.9,2.5,4.44,0,1,1,0,1
2201,2.57,2.85,3.9,2.5,4.4,0,1,1,0,1
2202,2.6,2.85,3.9,2.5,4.4,0,1,1,0,1
2203,2.55,2.88,3.9,2.5,4.4,0,1,1,0,1
2204,2.59,2.85,3.9,2.5,4.4,0,1,1,0,1
2205,2.55,2.85,3.9,2.53,4.4,0,1,1,0,1
2206,2.55,2.85,3.9,2.55,4.4,0,1,1,0,1
2207,2.55,2.85,3.9,2.5,4.45,0,1,1,0,1
2208,2.55,2.85,3.9,2.52,4.4,0,1,1,0,1
2209,2.55,2.85,3.9,2.51,4.4,0,1,1,0,1
2210,2.55,2.85,3.9,2.5,4.42,0,1,1,0,1
2211,2.6,2.85,3.9,2.5,4.4,0,1,1,0,1
2212,2.55,2.85,3.9,2.5,4.45,0,1,1,0,1
2213,2.55,2.85,3.94,2.5,4.4,0,1,1,0,1
2214,2.55,2.86,3.9,2.5,4.4,0,1,1,0,1
2215,2.55,2.86,3.9,2.5,4.4,0,1,1,0,1
2216,2.55,2.85,3.9,2.51,4.4,0,1,1,0,1
2217,2.57,2.85,3.9,2.5,4.4,0,1,1,0,1
2218,2.55,2.85,3.92,2.5,4.4,0,1,1,0,1
2219,2.55,2.85,3.9,2.5,4.45,0,1,1,0,1
2220,2.55,2.88,3.9,2.5,4.4,0,1,1,0,1
2221,2.55,2.88,3.9,2.5,4.4,0,1,1,0,1
2222,2.55,2.88,3.9,2.5,4.4,0,1,1,0,1
2223,2.55,2.85,3.9,2.5,4.44,0,1,1,0,1
2224,2.6,2.85,3.9,2.5,4.4,0,1,1,0,1
2225,2.55,2.85,3.92,2.5,4.4,0,1,1,0,1
2226,2.55,2.85,3.9,2.5,4.43,0,1,1,0,1
2227,2.55,2.85,3.9,2.54,4.4,0,1,1,0,1
2228,2.57,2.85,3.9,2.5,4.4,0,1,1,0,1
2229,2.55,2.85,3.9,2.5,4.42,0,1,1,0,1
2230,2.55,2.85,3.9,2.5,4.43,0,1,1,0,1
2231,2.6,2.85,3.9,2.5,4.4,0,1,1,0,1
2232,2.55,2.87,3.9,2.5,4.4,0,1,1,0,1
2233,2.6,2.85,3.9,2.5,4.4,0,1,1,0,1
2234,2.55,2.88,3.9,2.5,4.4,0,1,1,0,1
2235,2.55,2.85,3.9,2.5,4.45,0,1,1,0,1
2236,2.55,2.85,3.9,2.5,4.43,0,1,1,0,1
2237,2.55,2.85,3.9,2.53,4.4,0,1,1,0,1
2238,2.58,2.85,3.9,2.5,4.4,0,1,1,0,1
2239,2.55,2.85,3.9,2.5,4.41,0,1,1,0,1
2240,2.55,2.88,3.9,2.5,4.4,0,1,1,0,1
2241,2.55,2.85,3.9,2.55,4.4,0,1,1,0,1
2242,2.55,2.86,3.9,2.5,4.4,0,1,1,0,1
2243,2.55,2.87,3.9,2.5,4.4,0,1,1,0,1
2244,2.59,2.85,3.9,2.5,4.4,0,1,1,0,1
2245,2.59,2.85,3.9,2.5,4.4,0,1,1,0,1
2246,2.55,2.9,3.9,2.5,4.4,0,1,1,0,1
2247,2.55,2.85,3.9,2.52,4.4,0,1,1,0,1
2248,2.55,2.86,3.9,2.5,4.4,0,1,1,0,1
2249,2.55,2.85,3.93,2.5,4.4,0,1,1,0,1
2250,2.55,2.85,3.9,2.5,4.42,0,1,1,0,1
2251,2.6,2.85,3.9,2.5,4.4,0,1,1,0,1
2252,2.56,2.85,3.9,2.5,4.4,0,1,1,0,1
2253,2.55,2.85,3.9,2.53,4.4,0,1,1,0,1
2254,2.57,2.85,3.9,2.5,4.4,0,1,1,0,1
2255,2.55,2.85,3.9,2.55,4.4,0,1,1,0,1
2256,2.58,2.85,3.9,2.5,4.4,0,1,1,0,1
2257,2.55,2.85,3.9,2.5,4.41,0,1,1,0,1
2258,2.56,2.85,3.9,2.5,4.4,0,1,1,0,1
2259,2.55,2.85,3.9,2.5,4.42,0,1,1,0,1
2260,2.55,2.85,3.9,2.5,4.42,0,1,1,0,1
2261,2.55,2.85,3.9,2.54,4.4,0,1,1,0,1
2262,2.55,2.85,3.91,2.5,4.4,0,1,1,0,1
2263,2.55,2.87,3.9,2.5,4.4,0,1,1,0,1
2264,2.55,2.86,3.9,2.5,4.4,0,1,1,0,1
2265,2.45,2.7,3.1,4,4.3,0,0,0,1,1
2266,2.45,2.7,3.1,4,4.33,0,0,0,1,1
2267,2.45,2.73,3.1,4,4.3,0,0,0,1,1
2268,2.45,2.7,3.11,4,4.3,0,0,0,1,1
2269,2.45,2.7,3.1,4.05,4.3,0,0,0,1,1
2270,2.45,2.7,3.11,4,4.3,0,0,0,1,1
2271,2.45,2.7,3.1,4.03,4.3,0,0,0,1,1
2272,2.45,2.7,3.1,4,4.31,0,0,0,1,1
2273,2.46,2.7,3.1,4,4.3,0,0,0,1,1
2274,2.45,2.7,3.1,4,4.32,0,0,0,1,1
2275,2.45,2.71,3.1,4,4.3,0,0,0,1,1
2276,2.45,2.7,3.1,4.02,4.3,0,0,0,1,1
2277,2.45,2.7,3.11,4,4.3,0,0,0,1,1
2278,2.49,2.7,3.1,4,4.3,0,0,0,1,1
2279,2.45,2.7,3.1,4.01,4.3,0,0,0,1,1
2280,2.45,2.7,3.1,4.02,4.3,0,0,0,1,1
2281,2.45,2.7,3.1,4,4.33,0,0,0,1,1
2282,2.45,2.7,3.1,4.02,4.3,0,0,0,1,1
2283,2.45,2.7,3.1,4,4.35,0,0,0,1,1
2284,2.45,2.7,3.1,4.05,4.3,0,0,0,1,1
2285,2.45,2.7,3.1,4,4.32,0,0,0,1,1
2286,2.45,2.7,3.1,4,4.34,0,0,0,1,1
2287,2.45,2.7,3.14,4,4.3,0,0,0,1,1
2288,2.45,2.7,3.1,4,4.32,0,0,0,1,1
2289,2.45,2.7,3.1,4,4.33,0,0,0,1,1
2290,2.45,2.7,3.1,4.05,4.3,0,0,0,1,1
2291,2.45,2.7,3.1,4,4.31,0,0,0,1,1
2292,2.45,2.7,3.1,4.04,4.3,0,0,0,1,1
2293,2.48,2.7,3.1,4,4.3,0,0,0,1,1
2294,2.48,2.7,3.1,4,4.3,0,0,0,1,1
2295,2.48,2.7,3.1,4,4.3,0,0,0,1,1
2296,2.45,2.72,3.1,4,4.3,0,0,0,1,1
2297,2.45,2.7,3.1,4,4.32,0,0,0,1,1
2298,2.45,2.7,3.13,4,4.3,0,0,0,1,1
2299,2.45,2.74,3.1,4,4.3,0,0,0,1,1
2300,2.45,2.75,3.1,4,4.3,0,0,0,1,1
2301,2.49,2.7,3.1,4,4.3,0,0,0,1,1
2302,2.47,2.7,3.1,4,4.3,0,0,0,1,1
2303,2.47,2.7,3.1,4,4.3,0,0,0,1,1
2304,2.45,2.7,3.1,4,4.35,0,0,0,1,1
2305,2.45,2.7,3.1,4,4.34,0,0,0,1,1
2306,2.45,2.7,3.1,4,4.32,0,0,0,1,1
2307,2.45,2.7,3.1,4,4.31,0,0,0,1,1
2308,2.45,2.7,3.1,4,4.34,0,0,0,1,1
2309,2.45,2.7,3.1,4.05,4.3,0,0,0,1,1
2310,2.45,2.73,3.1,4,4.3,0,0,0,1,1
2311,2.45,2.75,3.1,4,4.3,0,0,0,1,1
2312,2.45,2.75,3.1,4,4.3,0,0,0,1,1
2313,2.45,2.7,3.1,4,4.33,0,0,0,1,1
2314,2.45,2.7,3.1,4.05,4.3,0,0,0,1,1
2315,2.45,2.7,3.1,4,4.33,0,0,0,1,1
2316,2.45,2.7,3.1,4.01,4.3,0,0,0,1,1
2317,2.45,2.7,3.1,4,4.34,0,0,0,1,1
2318,2.45,2.7,3.1,4,4.33,0,0,0,1,1
2319,2.45,2.7,3.1,4.02,4.3,0,0,0,1,1
2320,2.48,2.7,3.1,4,4.3,0,0,0,1,1
2321,2.45,2.7,3.1,4.02,4.3,0,0,0,1,1
2322,2.45,2.7,3.1,4.01,4.3,0,0,0,1,1
2323,2.45,2.7,3.1,4,4.32,0,0,0,1,1
2324,2.45,2.7,3.15,4,4.3,0,0,0,1,1
2325,2.45,2.72,3.1,4,4.3,0,0,0,1,1
2326,2.45,2.7,3.14,4,4.3,0,0,0,1,1
2327,2.45,2.75,3.1,4,4.3,0,0,0,1,1
2328,2.5,2.7,3.1,4,4.3,0,0,0,1,1
2329,2.45,2.7,3.11,4,4.3,0,0,0,1,1
2330,2.45,2.7,3.1,4.01,4.3,0,0,0,1,1
2331,2.45,2.7,3.1,4.01,4.3,0,0,0,1,1
2332,2.45,2.71,3.1,4,4.3,0,0,0,1,1
2333,2.45,2.7,3.1,4,4.34,0,0,0,1,1
2334,2.45,2.7,3.15,4,4.3,0,0,0,1,1
2335,2.5,2.7,3.1,4,4.3,0,0,0,1,1
2336,2.45,2.7,3.1,4.01,4.3,0,0,0,1,1
2337,2.45,2.7,3.12,4,4.3,0,0,0,1,1
2338,2.45,2.7,3.14,4,4.3,0,0,0,1,1
2339,2.45,2.7,3.13,4,4.3,0,0,0,1,1
2340,2.45,2.7,3.1,4.03,4.3,0,0,0,1,1
2341,2.45,2.75,3.1,4,4.3,0,0,0,1,1
2342,2.45,2.72,3.1,4,4.3,0,0,0,1,1
2343,2.45,2.74,3.1,4,4.3,0,0,0,1,1
2344,2.45,2.7,3.1,4,4.35,0,0,0,1,1
2345,2.49,2.7,3.1,4,4.3,0,0,0,1,1
2346,2.45,2.7,3.1,4,4.31,0,0,0,1,1
2347,2.45,2.7,3.1,4,4.31,0,0,0,1,1
2348,2.45,2.7,3.1,4,4.35,0,0,0,1,1
2349,2.45,2.72,3.1,4,4.3,0,0,0,1,1
2350,2.49,2.7,3.1,4,4.3,0,0,0,1,1
2351,2.45,2.7,3.1,4,4.35,0,0,0,1,1
2352,2.5,2.7,3.1,4,4.3,0,0,0,1,1
2353,2.45,2.7,3.12,4,4.3,0,0,0,1,1
2354,2.48,2.7,3.1,4,4.3,0,0,0,1,1
2355,2.45,2.74,3.1,4,4.3,0,0,0,1,1
2356,2.45,2.72,3.1,4,4.3,0,0,0,1,1
2357,2.45,2.7,3.1,4,4.31,0,0,0,1,1
2358,4.2,2.6,3.95,3.25,5,1,0,1,0,1
2359,4.2,2.6,4,3.25,5,1,0,1,0,1
2360,4.2,2.6,3.97,3.25,5,1,0,1,0,1
2361,4.2,2.61,3.95,3.25,5,1,0,1,0,1
2362,4.22,2.6,3.95,3.25,5,1,0,1,0,1
2363,4.2,2.65,3.95,3.25,5,1,0,1,0,1
2364,4.2,2.6,3.95,3.26,5,1,0,1,0,1
2365,4.21,2.6,3.95,3.25,5,1,0,1,0,1
2366,4.22,2.6,3.95,3.25,5,1,0,1,0,1
2367,4.2,2.6,3.95,3.29,5,1,0,1,0,1
2368,4.2,2.6,3.95,3.27,5,1,0,1,0,1
2369,4.2,2.6,3.99,3.25,5,1,0,1,0,1
2370,4.2,2.6,3.95,3.3,5,1,0,1,0,1
2371,4.2,2.6,3.95,3.25,5.04,1,0,1,0,1
2372,4.2,2.64,3.95,3.25,5,1,0,1,0,1
2373,4.2,2.64,3.95,3.25,5,1,0,1,0,1
2374,4.2,2.6,4,3.25,5,1,0,1,0,1
2375,4.23,2.6,3.95,3.25,5,1,0,1,0,1
2376,4.2,2.6,3.95,3.25,5.04,1,0,1,0,1
2377,4.22,2.6,3.95,3.25,5,1,0,1,0,1
2378,4.2,2.6,3.95,3.29,5,1,0,1,0,1
2379,4.2,2.6,3.95,3.25,5.05,1,0,1,0,1
2380,4.2,2.6,3.95,3.25,5.05,1,0,1,0,1
2381,4.2,2.6,3.95,3.25,5.01,1,0,1,0,1
2382,4.2,2.65,3.95,3.25,5,1,0,1,0,1
2383,4.2,2.61,3.95,3.25,5,1,0,1,0,1
2384,4.2,2.6,3.95,3.25,5.05,1,0,1,0,1
2385,4.2,2.6,3.95,3.25,5.01,1,0,1,0,1
2386,4.2,2.6,3.95,3.25,5.01,1,0,1,0,1
2387,4.2,2.6,3.95,3.26,5,1,0,1,0,1
2388,4.2,2.6,3.99,3.25,5,1,0,1,0,1
2389,4.2,2.64,3.95,3.25,5,1,0,1,0,1
2390,4.22,2.6,3.95,3.25,5,1,0,1,0,1
2391,4.2,2.6,3.95,3.25,5.05,1,0,1,0,1
2392,4.2,2.6,3.96,3.25,5,1,0,1,0,1
2393,4.2,2.6,3.95,3.27,5,1,0,1,0,1
2394,4.2,2.6,3.98,3.25,5,1,0,1,0,1
2395,4.2,2.6,3.99,3.25,5,1,0,1,0,1
